,station no.,station name,latitude,longitude,altitude,meanSpeed-100m,meanDuration,highWindFrac,scaleFactor,meanSpeed-10m,startTime_x,meanRes_x,Observations,gustObs,stormCount,startTime_y,meanRes_y,durationGoodness,paretoGoodness
413,069128,NERRIGA AWS                             ,-35.1103,150.0826,622.0,5.4236255,9.66101694915254,0.0140522433528947,1.570443096419306,3.45356382639646,2013-06-25 13:00:00,29.99982526666667,170580.0,170580,540,2013-06-25 13:00:00,29.99982526666667,,0.009900990099009901
414,069132,BRAIDWOOD RACECOURSE AWS                ,-35.4253,149.7835,665.2,5.866378,8.285714285714286,0.0325660482534201,1.9112324332954067,3.06942145199492,1989-01-01 11:00:00,29.99985021666667,419615.0,419681,1338,1989-01-01 11:00:00,29.99985021666667,,0.009900990099009901
415,069137,GREEN CAPE AWS                          ,-37.2622,150.0504,19.4,8.582402,10.661764705882351,0.023300856862138,1.239009472560054,6.926825354753773,2000-07-28 14:30:00,29.999924616666664,279082.0,279082,305,2000-07-28 14:30:00,29.999924616666664,,0.009900990099009901
416,069138,ULLADULLA AWS                           ,-35.3635,150.4828,35.7,7.3889804,10.112826603325416,0.0385405480772362,2.035725839005952,3.629653977496993,1992-09-22 00:00:00,29.99994398333333,397359.0,397412,1677,1992-09-22 00:00:00,29.99994398333333,,0.009900990099009901
417,069139,BEGA AWS                                ,-36.6722,149.8191,41.0,4.388587,7.293838862559242,0.0099803531667737,1.692481713970732,2.592989313715995,1992-04-03 00:00:00,29.99994483333333,394735.0,394799,505,1992-04-03 00:00:00,29.999944833333334,,0.009900990099009901
418,069147,MERIMBULA AIRPORT AWS                   ,-36.9077,149.8989,1.5,5.189962,6.922779922779923,0.0224699535927245,1.950260439142256,2.661163507234142,1998-04-28 10:00:00,29.999931416666666,347672.0,347672,566,1998-04-28 10:00:00,29.999931416666666,,0.019801980198019802
419,069148,MORUYA AIRPORT AWS                      ,-35.9004,150.1437,4.0,5.545583,6.80327868852459,0.0095245103302814,1.7253800776634312,3.2141224087919733,1999-10-01 11:00:00,29.999927266666667,308423.0,308423,173,1999-10-01 11:00:00,29.999927266666667,,0.009900990099009901
420,070014,CANBERRA AIRPORT COMPARISON             ,-35.3049,149.2014,578.4,4.76841,6.731481481481482,0.0134387523637661,1.6116288994647552,2.9587519852893687,1985-01-02 16:00:00,29.1219058,215485.0,215485,338,1985-01-02 16:00:00,29.1219058,,0.009900990099009901
421,070217,COOMA AIRPORT AWS                       ,-36.2939,148.9725,930.0,5.915596,7.13939393939394,0.0121488529904451,1.4531338423885425,4.07092301874768,1992-04-20 14:00:00,29.953389766666664,376728.0,376791,352,1992-04-20 14:00:00,29.953389766666664,,0.009900990099009901
422,070328,BOMBALA AWS                             ,-37.0016,149.2336,760.5,6.2685394,7.954326923076923,0.0153728637528047,1.6352103388543162,3.833475902007132,1989-02-20 21:00:00,29.9998496,419273.0,419338,883,1989-02-20 21:00:00,29.9998496,,0.009900990099009901
423,070330,GOULBURN AIRPORT AWS                    ,-34.8085,149.7311,640.0,6.5079293,8.946502057613168,0.0266340874092755,1.5725650163930052,4.138416699635737,1989-01-03 10:00:00,29.999850183333333,423136.0,423199,1048,1989-01-03 10:00:00,29.999850183333333,,0.009900990099009901
424,070339,TUGGERANONG (ISABELLA PLAINS) AWS       ,-35.4184,149.0937,586.7,4.302654,6.439024390243903,0.0095731520577434,1.6934500496492244,2.54076215026921,1996-08-09 13:00:00,29.70075208333333,433214.0,433321,162,1996-08-09 13:00:00,29.700752083333334,,0.009900990099009901
425,070349,MOUNT GININI AWS                        ,-35.5293,148.7721,1760.0,9.463778,13.409741144414168,0.1392784107328472,2.091452424024886,4.524978638482119,2004-06-28 11:30:00,29.9999089,318982.0,318982,4942,2004-06-28 11:30:00,29.999908899999998,,0.009900990099009901
426,070351,CANBERRA AIRPORT                        ,-35.3088,149.2004,577.1,4.7843604,5.0,0.0037724405234831,1.3289790382115998,3.6000269915628227,2010-03-01 10:30:00,27.02099315,227965.0,227965,30,2010-03-01 10:30:00,27.02099315,,0.019801980198019802
427,071032,THREDBO AWS                             ,-36.4917,148.2859,1957.0,10.605777,18.369294605809127,0.1169950543755996,1.4585382417923571,7.271510943567071,1998-04-27 10:00:00,29.99993143333333,314122.0,314122,2617,1998-04-27 10:00:00,29.999931433333334,,0.009900990099009901
428,071075,PERISHER VALLEY AWS                     ,-36.4069,148.4055,1738.0,7.636665,13.689537528430629,0.1554221187265125,2.324703903479754,3.285005396158243,2010-05-25 15:00:00,29.99986713333333,223858.0,223858,4158,2010-05-25 15:00:00,29.999867133333332,,0.009900990099009901
429,072150,WAGGA WAGGA AMO                         ,-35.1583,147.4575,212.0,5.133038,6.373333333333333,0.0051964721153314,1.5803609117010304,3.248016327138119,1989-01-17 17:00:00,29.96095693333333,447475.0,447604,223,1989-01-17 17:00:00,29.960956933333332,,0.009900990099009901
430,072160,ALBURY AIRPORT AWS                      ,-36.069,146.9509,163.5,4.232577,5.642857142857143,0.0055256890255984,1.7215803315680918,2.458541590807556,1993-09-02 11:00:00,29.65586526666667,371893.0,371958,120,1993-09-02 11:00:00,29.65586526666667,,0.019801980198019802
431,072161,CABRAMURRA SMHEA AWS                    ,-35.9371,148.3779,1482.4,6.377395,11.205607476635514,0.0167458646116531,1.2787195395815198,4.987329086355208,1996-12-12 11:00:00,29.999805016666667,326330.0,326331,442,1996-12-12 11:00:00,29.999805016666667,,0.009900990099009901
432,072162,KHANCOBAN AWS                           ,-36.2304,148.1405,339.3,2.0612864,0.0,6.877032526297899e-05,1.3182140454850386,1.5636963181301258,1996-12-21 11:00:00,29.99980483333333,292974.0,292974,0,1996-12-21 11:00:00,29.999804833333332,,
433,073138,YOUNG AIRPORT                           ,-34.2493,148.2475,379.6,5.8227196,7.184210526315789,0.0192938033448969,2.0028711678334186,2.9071862771249863,1989-01-01 11:00:00,29.99985021666667,403725.0,403789,601,1989-01-01 11:00:00,29.99985021666667,,0.009900990099009901
434,073151,TEMORA AIRPORT                          ,-34.4277,147.5117,280.5,6.0901575,7.626373626373627,0.01837827401427,1.72625060105064,3.5279683640043182,2005-01-31 19:00:00,29.99971778333333,253557.0,253557,198,2005-01-31 19:00:00,29.99971778333333,,0.009900990099009901
435,074023,FINLEY AIRPORT AWS                      ,-35.6613,145.561,108.0,6.8267584,0.0,0.0131578164206764,2.3501342683646507,2.9048375986853783,2001-03-15 16:00:00,29.76856895,20970.0,20970,0,2001-03-15 16:00:00,29.76856895,,
436,074037,YANCO AGRICULTURAL INSTITUTE            ,-34.6222,146.4326,164.0,6.437553,7.012820512820513,0.0141634103697524,1.7844198223261163,3.6076448201145617,1999-08-05 17:00:00,29.999927733333333,303365.0,303365,212,1999-08-05 17:00:00,29.999927733333333,,0.009900990099009901
437,074148,NARRANDERA AIRPORT AWS                  ,-34.705,146.514,145.0,6.2357206,7.519148936170213,0.0261344286985706,1.8079419066280944,3.44907135102056,2007-03-13 09:00:00,29.99968075,273695.0,273695,478,2007-03-13 09:00:00,29.99968075,,0.009900990099009901
438,074253,FINLEY (CSIRO)                          ,-35.7111,145.6236,110.0,6.868836,5.0,0.0194870733785575,2.594296428425937,2.6476681117830103,1989-05-04 00:00:00,30.00014421666667,88782.0,88849,1,1989-05-04 00:00:00,30.00014421666667,,1.0
439,074258,DENILIQUIN AIRPORT AWS                  ,-35.5575,144.9458,94.0,6.8295126,6.925925925925926,0.0098157210306538,1.5490406122579206,4.408866069802716,1997-05-23 10:00:00,29.99993388333333,347676.0,347676,186,1997-05-23 10:00:00,29.99993388333333,,0.009900990099009901
440,074272,KAPOOKA (DEFENCE)                       ,-35.1327,147.2512,187.0,5.4974,7.253521126760563,0.0247913122127928,2.1131078930456293,2.601570807183394,2017-10-03 10:30:00,29.99907005,96753.0,96753,186,2017-10-03 10:30:00,29.99907005,,0.019801980198019802
441,075019,HAY AIRPORT AWS                         ,-34.5412,144.8345,92.0,6.8656693,7.492063492063492,0.0135548611455483,1.509991741388549,4.546825695996715,2007-06-26 09:00:00,29.99989163333333,233431.0,233431,164,2007-06-26 09:00:00,29.999891633333334,,0.009900990099009901
442,075041,GRIFFITH AIRPORT AWS                    ,-34.2487,146.0695,134.0,6.419528,6.433734939759036,0.0176245511297491,1.6156908430296522,3.9732403232971154,2000-06-13 18:00:00,29.99992501666667,332210.0,332210,209,2000-06-13 18:00:00,29.99992501666667,,0.019801980198019802
443,075174,GRIFFITH CSIRO                          ,-34.3229,146.0684,125.0,6.6753535,0.0,0.0226297957310099,2.9657840479315456,2.2507888029557463,1989-03-01 12:00:00,29.67123636666667,112498.0,112565,0,1989-03-01 12:00:00,29.67123636666667,,
444,075175,HAY CSIRO AWS                           ,-34.5471,144.867,90.0,6.8976617,0.0,0.0200000640665222,2.4244456730495365,2.845046916340068,1996-09-13 12:00:00,17.95088775,86092.0,86092,0,1996-09-13 12:00:00,17.95088775,,
445,200288,NORFOLK ISLAND AERO                     ,-29.0389,167.9408,111.7,,,,,5.108979427193169,1994-07-25 05:00:00,29.9855849,503639.0,,,,,,
446,200839,LORD HOWE ISLAND AERO                   ,-31.5421,159.0786,5.0,7.7876163,10.490445859872612,0.0365044743881586,1.44338660861429,5.395377930224528,1994-07-23 03:30:00,29.9910056,401963.0,402013,969,1994-07-23 03:30:00,29.9910056,,0.009900990099009901
447,091104,LAUNCESTON AIRPORT COMPARISON           ,-41.5397,147.2033,166.0,6.223383,6.043478260869565,0.0125381210155107,1.5696375904247837,3.9648534080691182,1990-10-05 17:00:00,29.98554825,155259.0,155259,150,1990-10-05 17:00:00,29.98554825,,0.019801980198019802
448,091107,WYNYARD AIRPORT                         ,-40.9964,145.7311,12.0,6.9946613,7.449324324324325,0.0174587282468838,1.5789141028226836,4.430045509551242,1990-10-02 11:00:00,29.999894766666667,386099.0,386099,708,1990-10-02 11:00:00,29.999894766666667,,0.009900990099009901
449,091126,DEVONPORT AIRPORT                       ,-41.1701,146.4289,8.0,6.906388,8.222222222222221,0.0071468853112224,1.3195410920251762,5.233931590064457,1990-10-20 11:00:00,29.95438473333333,392616.0,392617,310,1990-10-20 11:00:00,29.95438473333333,,0.009900990099009901
450,091219,SCOTTSDALE (WEST MINSTONE ROAD)         ,-41.1708,147.4883,197.5,5.9942064,7.619246861924686,0.0102055268661876,1.690954182097766,3.5448662607117667,2003-01-22 13:30:00,29.992384183333336,316994.0,316994,561,2003-01-22 13:30:00,29.992384183333336,,0.009900990099009901
451,091237,LAUNCESTON (TI TREE BEND)               ,-41.4194,147.1219,5.0,5.517305,8.409785932721713,0.0208988063932713,1.897646580783824,2.907445966587426,1999-10-15 13:00:00,29.99978143333333,360789.0,360790,663,1999-10-15 13:00:00,29.999781433333332,,0.009900990099009901
452,091245,CAPE GRIM BAPS (COMPARISON)             ,-40.6828,144.69,94.0,9.765862,11.505747126436782,0.0428786279897933,0.9852946418155258,9.911616333272644,1997-05-19 11:00:00,29.999933816666665,367560.0,367560,1002,1997-05-19 11:00:00,29.999933816666665,,0.009900990099009901
453,091259,LUNCHEON HILL (FORESTRY)                ,-41.1492,145.1517,344.0,7.2476306,8.170731707317072,0.0134579306138159,1.2604384733807628,5.750086774740547,1997-11-05 12:00:00,29.999798116666668,340725.0,340725,300,1997-11-05 12:00:00,29.999798116666668,,0.009900990099009901
454,091291,SHEFFIELD SCHOOL FARM                   ,-41.389,146.3173,277.3,6.3933864,8.283783783783784,0.0228678360708439,1.8484440839084963,3.458793489962906,2003-04-15 13:00:00,28.53402558333333,288331.0,288331,1189,2003-04-15 13:00:00,28.534025583333335,,0.009900990099009901
455,091292,SMITHTON AERODROME                      ,-40.8347,145.0847,7.5,7.9246025,8.75,0.0340570842404759,1.4961001834498773,5.296839473858947,1998-07-24 05:00:00,29.99993076666667,354933.0,354933,902,1998-07-24 05:00:00,29.99993076666667,,0.009900990099009901
456,091293,LOW HEAD                                ,-41.0547,146.7874,3.0,8.850545,9.07942238267148,0.0203326432427907,1.2536705780568227,7.059705383867789,2000-06-06 16:00:00,29.99992508333333,290739.0,290739,565,2000-06-06 16:00:00,29.999925083333334,,0.009900990099009901
457,091306,CRESSY RESEARCH STATION                 ,-41.7256,147.0794,148.0,6.325494,7.047904191616767,0.0187072729168207,1.5044056712162348,4.204646348778517,2000-06-30 12:00:00,28.713203866666667,326787.0,326787,408,2000-06-30 12:00:00,28.713203866666667,,0.009900990099009901
458,091311,LAUNCESTON AIRPORT                      ,-41.5476,147.2156,166.9,6.3953533,7.372549019607843,0.0090517342066087,1.3490376282096412,4.740678231302011,2004-07-14 16:00:00,29.99990868333333,326283.0,326283,148,2004-07-14 16:00:00,29.999908683333334,,0.009900990099009901
459,091331,CAPE GRIM                               ,-40.6764,144.6922,86.0,10.401933,11.812199036918138,0.0682484846694074,1.21117149567114,8.588323580555915,2010-12-17 12:00:00,29.999583166666664,207856.0,207856,1185,2010-12-17 12:00:00,29.999583166666664,,0.009900990099009901
460,091344,BURNIE NTC AWS                          ,-41.05,145.9149,0.0,7.120767,9.017964071856287,0.0212138044759635,1.61945878562682,4.397004221253152,2013-05-16 10:00:00,29.999827216666667,168524.0,168524,323,2013-05-16 10:00:00,29.999827216666667,,0.009900990099009901
461,091375,CRESSY (BRUMBYS CREEK)                  ,-41.7114,147.082,152.0,6.2882853,7.4,0.0203129854090253,1.6985833984625285,3.702076248433822,2022-12-16 06:30:00,29.98389693333333,5587.0,5587,8,2022-12-16 06:30:00,29.98389693333333,,0.27722772277227725
462,092012,FINGAL (LEGGE STREET)                   ,-41.6428,147.9664,237.0,4.9386673,6.608695652173913,0.017717196224147,1.9000806232172005,2.5991882854955763,2001-04-10 11:00:00,30.00008305,292592.0,292592,473,2001-04-10 11:00:00,30.00008305,,0.009900990099009901
463,092037,SWAN ISLAND LIGHTHOUSE                  ,-40.7314,148.1253,11.0,9.959597,0.0,0.0215230869866149,1.768411732778301,5.631944444444448,2001-02-15 15:30:00,29.166666666666668,36.0,36,0,2001-02-15 15:30:00,29.166666666666668,,
464,092045,LARAPUNA (EDDYSTONE POINT)              ,-40.9928,148.3467,19.7,8.358269,10.646310432569974,0.0201317784204323,1.2261202999209784,6.816842310115612,1994-06-27 17:30:00,29.99994055,340619.0,340619,755,1994-06-27 17:30:00,29.99994055,,0.009900990099009901
465,092100,STORYS CREEK (STORYS CREEK ROAD)        ,-41.635,147.7292,779.2,7.4738994,15.928974979822437,0.320014463506151,3.864851461414929,1.9338128357810749,1992-05-27 10:00:00,30.00030355,71890.0,71890,1980,1992-05-27 10:00:00,30.00030355,,0.009900990099009901
466,092114,FRIENDLY BEACHES                        ,-41.9953,148.2794,55.0,6.8681216,8.561302681992338,0.0279812550956722,1.7361313510105143,3.955991935745722,1997-11-02 17:00:00,29.999798183333333,367314.0,367315,1095,1997-11-02 17:00:00,29.999798183333333,,0.009900990099009901
467,092120,ST HELENS AERODROME                     ,-41.3381,148.2792,48.0,6.887335,8.618257261410788,0.0325090267063685,1.9818905042788892,3.4751338728041152,2001-01-10 12:30:00,29.99976925,333742.0,333742,1427,2001-01-10 12:30:00,29.99976925,,0.009900990099009901
468,092123,SWAN ISLAND                             ,-40.7292,148.125,15.0,9.807541,13.61311475409836,0.0683128388018839,1.4777695785207996,6.636718630635044,2003-12-09 10:30:00,28.86042545,318158.0,318158,2507,2003-12-09 10:30:00,28.860425449999997,,0.009900990099009901
469,092124,MARIA ISLAND (POINT LESUEUR)            ,-42.6621,148.0179,28.0,7.994164,8.323899371069182,0.0183633355706268,1.2246667193549123,6.527624098605082,2004-10-08 17:00:00,29.99972258333333,310052.0,310052,646,2004-10-08 17:00:00,29.999722583333334,,0.009900990099009901
470,092133,SPRING BAY NTC AWS                      ,-42.5464,147.9308,0.0,6.9264793,8.056603773584905,0.0269446232768715,1.4634800330070905,4.732882706549405,2013-05-16 10:00:00,4.592750016666667,24694.0,24694,95,2013-05-16 10:00:00,4.592750016666667,,0.0891089108910891
471,092163,FINGAL (FLEMING ST)                     ,-41.643,147.98,255.0,4.9750752,8.821428571428571,0.0241157522166534,2.1042445868260096,2.364304642174627,2022-07-22 16:00:00,29.997623566666668,12619.0,12619,46,2022-07-22 16:00:00,29.997623566666668,,0.009900990099009901
472,094008,HOBART AIRPORT WEST                     ,-42.8339,147.5033,4.0,7.273921,7.153623188405797,0.0282454204661847,1.6646923253822412,4.3695287723563,1984-12-02 01:00:00,29.994277333333333,442901.0,442902,1681,1984-12-02 01:00:00,29.994277333333333,,0.009900990099009901
473,094029,HOBART (ELLERSLIE ROAD)                 ,-42.8897,147.3278,50.5,5.7155623,7.122549019607843,0.0072173282779403,1.3262294274717596,4.309633178999203,1994-10-20 11:00:00,29.9998197,481920.0,481972,473,1994-10-20 11:00:00,29.9998197,,0.009900990099009901
474,094041,MAATSUYKER ISLAND LIGHTHOUSE            ,-43.6578,146.2711,146.5,11.00239,17.363387978142075,0.0951884520518278,1.13272566397559,9.713199107029338,1997-11-17 01:00:00,29.999797866666665,334241.0,334242,2946,1997-11-17 01:00:00,29.999797866666665,,0.009900990099009901
475,094087,KUNANYI (MOUNT WELLINGTON PINNACLE)     ,-42.895,147.2358,1260.5,14.577116,13.288104279995894,0.2679623154378868,1.609833473398916,9.05504591216873,1990-07-05 10:30:00,29.999947766666665,528412.0,528412,15528,1990-07-05 10:30:00,29.999947766666665,,0.009900990099009901
476,094155,TASMAN ISLAND                           ,-43.2397,148.0025,240.0,13.24206,15.291903719912472,0.3364018348570766,2.158417127241574,6.135079054234877,2001-12-14 15:30:00,29.999598733333336,344419.0,344419,10300,2001-12-14 15:30:00,29.999598733333336,,0.009900990099009901
477,094191,HARTZ MOUNTAIN (KEOGHS PIMPLE)          ,-43.2006,146.7683,831.0,9.149965,8.346135831381734,0.0832902066504447,1.2717567496567932,7.194744819498044,1999-06-16 10:30:00,29.99992815,396113.0,396113,4472,1999-06-16 10:30:00,29.999928150000002,,0.019801980198019802
478,094195,TUNNACK FIRE STATION                    ,-42.4543,147.4612,461.5,8.39643,9.014324693042292,0.0677464892783813,1.8382890276673725,4.567524414927449,1998-02-13 12:00:00,29.999591866666663,333787.0,333787,2702,1998-02-13 12:00:00,29.999591866666666,,0.009900990099009901
479,094198,CAPE BRUNY (CAPE BRUNY)                 ,-43.4886,147.1444,59.7,9.06314,10.772686433063791,0.0435287463470932,1.397837547058354,6.483686129721597,1997-11-17 17:30:00,29.99979785,365268.0,365268,2153,1997-11-17 17:30:00,29.99979785,,0.009900990099009901
480,094212,CAMPANIA (KINCORA)                      ,-42.6867,147.4258,45.0,6.586143,7.2,0.0190771233041623,1.6020751686937522,4.111007489233592,2001-05-23 14:00:00,29.887280116666663,296440.0,296440,600,2001-05-23 14:00:00,29.887280116666666,,0.019801980198019802
481,094220,GROVE (RESEARCH STATION)                ,-42.9844,147.0756,65.0,5.5539703,7.257698541329011,0.0328976625843115,2.1320042617188943,2.6050465454680958,2005-03-07 08:00:00,29.055914266666665,295092.0,295092,1464,2005-03-07 08:00:00,29.055914266666665,,0.009900990099009901
482,094250,HOBART AIRPORT                          ,-42.8333,147.5119,2.2,7.2654095,7.125,0.0218553631971208,1.6310441141300036,4.454453074973911,2022-08-04 13:30:00,3.5156295666666666,11972.0,11972,19,2022-08-04 13:30:00,3.5156295666666666,,0.1188118811881188
483,094254,DUNALLEY (STROUD POINT)                 ,-42.9017,147.7894,12.4,8.562824,9.857374392220422,0.0474635660254657,1.577612229781004,5.427711631302596,2012-04-05 20:00:00,29.99984463333333,192827.0,192827,1129,2012-04-05 20:00:00,29.999844633333332,,0.009900990099009901
484,094255,DENNES POINT                            ,-43.0639,147.3567,5.7,7.348834,8.21549636803874,0.0258767814967667,1.7469165639426627,4.2067458683859416,2012-09-28 10:30:00,29.99983753333333,184574.0,184574,815,2012-09-28 10:30:00,29.999837533333334,,0.009900990099009901
485,095003,BUSHY PARK (BUSHY PARK ESTATES)         ,-42.7097,146.8983,27.0,4.6503453,6.3,0.0055867636187737,1.5245715948372989,3.050263655191773,1998-07-22 13:30:00,29.95341765,328315.0,328315,301,1998-07-22 13:30:00,29.95341765,,0.009900990099009901
486,095048,OUSE FIRE STATION                       ,-42.4842,146.7106,90.0,4.970779,7.029585798816568,0.0129971580790709,1.686243023034133,2.9478425554366465,1999-12-10 11:00:00,29.99978,324163.0,324163,447,1999-12-10 11:00:00,29.999779999999998,,0.009900990099009901
487,096003,BUTLERS GORGE                           ,-42.2753,146.2758,667.0,6.9902415,8.281714285714285,0.1197435494439947,3.0388876986857203,2.300263195175183,2008-05-21 12:00:00,29.999885066666664,259644.0,259644,3568,2008-05-21 12:00:00,29.999885066666664,,0.009900990099009901
488,096033,LIAWENEE                                ,-41.8997,146.6694,1057.0,7.8315535,9.419405320813771,0.0506512782131868,1.5602924740737023,5.019285543767576,2001-01-11 15:00:00,29.99961538333333,331512.0,331512,1363,2001-01-11 15:00:00,29.99961538333333,,0.009900990099009901
489,096075,BARREN TIER                             ,-42.0197,146.7533,1186.0,9.670485,5.511363636363637,0.0814703988031059,1.6374895634365094,5.905677055157387,1997-01-31 12:30:00,29.99958581666667,60624.0,60625,609,1997-01-31 12:30:00,29.99958581666667,,0.009900990099009901
490,097000,CAPE SORELL                             ,-42.1986,145.17,19.3,9.040999,10.544444444444444,0.0416909550404311,1.326232612891281,6.8170540557184784,2011-06-02 13:00:00,29.999855683333333,196417.0,196417,1002,2011-06-02 13:00:00,29.999855683333333,,0.009900990099009901
491,097024,WARRA                                   ,-43.0609,146.704,495.0,7.7259054,10.322606924643583,0.0894709654889439,2.141379915577584,3.607909723161911,2004-09-28 15:00:00,29.999723,318298.0,318298,4294,2004-09-28 15:00:00,29.999723,,0.009900990099009901
492,097072,STRAHAN AERODROME                       ,-42.155,145.2908,21.0,7.043267,9.095132743362832,0.0225465231640735,1.4730656314879396,4.781366575031346,1993-05-30 03:30:00,29.989690483333334,368950.0,368950,955,1993-05-30 03:30:00,29.989690483333334,,0.009900990099009901
493,097080,LOW ROCKY POINT                         ,-42.9831,145.5025,34.0,9.783088,13.346811819595644,0.0493964250773708,1.260640592235165,7.7604098984802,2012-03-28 17:30:00,29.99953485,192894.0,192894,1163,2012-03-28 17:30:00,29.99953485,,0.009900990099009901
494,097083,SCOTTS PEAK DAM                         ,-43.0425,146.2722,408.0,6.941533,7.961630695443645,0.0151994601609842,1.0790267608558028,6.433142661984195,1998-10-15 14:00:00,26.184982016666662,310949.0,310949,916,1998-10-15 14:00:00,26.184982016666666,,0.009900990099009901
495,097085,MOUNT READ                              ,-41.8444,145.5417,1119.5,10.757934,11.736607142857142,0.1143949829170811,1.3865418072968771,7.758823830643259,1998-01-12 11:00:00,29.999796633333336,256006.0,256006,3136,1998-01-12 11:00:00,29.999796633333336,,0.019801980198019802
496,098017,KING ISLAND AIRPORT                     ,-39.8804,143.8857,35.4,8.519295,10.12878787878788,0.044837555536883,1.3710709286565546,6.213606138609599,1990-11-21 15:00:00,29.87315065,354193.0,354200,1144,1990-11-21 15:00:00,29.87315065,,0.009900990099009901
497,099005,FLINDERS ISLAND AIRPORT                 ,-40.0911,148.0024,9.0,8.648583,12.3734375,0.0398083933885591,1.317796701499147,6.562911716451893,1993-06-07 16:00:00,29.968839666666668,355979.0,355979,1170,1993-06-07 16:00:00,29.968839666666668,,0.009900990099009901
498,200838,HOGAN ISLAND                            ,-39.2225,146.9841,116.0,10.713673,13.868659420289855,0.0573075273221296,1.0453035643690634,10.249340960016852,2003-05-09 10:00:00,29.9999141,335418.0,335418,1925,2003-05-09 10:00:00,29.9999141,,0.009900990099009901
499,300000,DAVIS                                   ,-68.5744,77.9672,18.0,,,,,6.172717920603,2000-05-01 09:30:00,24.114696566666662,500416.0,,,,,,
500,300001,MAWSON                                  ,-67.6017,62.8753,9.9,,,,,12.049704269207725,2000-09-22 05:30:00,24.97859175,474817.0,,,,,,
501,300004,MACQUARIE ISLAND                        ,-54.4994,158.9369,6.0,13.210157,12.0109103307194,0.1484367057152648,1.302895097545306,10.139079822540983,1997-11-13 00:00:00,29.999797966666662,389105.0,389105,5494,1997-11-13 00:00:00,29.999797966666666,,0.009900990099009901
502,300017,CASEY                                   ,-66.2825,110.5231,40.0,,,,,7.121766412810726,1998-04-16 15:00:00,29.69494765,442547.0,,,,,,
503,300050,WILKINS RUNWAY EAST                     ,-66.6831,111.5317,753.0,,,,,8.65696045413189,2007-11-09 20:00:00,29.988209066666663,269699.0,,,,,,
504,300055,DAVIS (WHOOP WHOOP)                     ,-68.4723,78.8735,577.0,,,,,10.634593079551564,2007-02-15 13:30:00,29.99989403333333,283151.0,,,,,,
505,300060,CASEY SKIWAY SOUTH                      ,-66.2803,110.7615,390.0,,,,,7.079892274871054,2010-01-05 15:30:00,29.99986953333333,229954.0,,,,,,
506,016001,WOOMERA AERODROME                       ,-31.1558,136.8054,166.6,7.554833,11.386706948640484,0.0167045908566927,1.4830828604910893,5.0940059632485,1992-04-07 16:00:00,29.996744550000003,446543.0,446543,621,1992-04-07 16:00:00,29.996744550000003,,0.019801980198019802
507,016090,COOBER PEDY AIRPORT                     ,-29.0347,134.7222,225.0,7.636268,7.31081081081081,0.0078461911073349,1.359247540392282,5.61801137170471,1994-10-07 09:30:00,29.999939966666663,376534.0,376534,170,1994-10-07 09:30:00,29.999939966666666,,0.009900990099009901
508,016092,PORT AUGUSTA ARID LANDS                 ,-32.4783,137.7386,18.5,6.2530103,0.0,0.0066654636434864,1.308530413743961,4.778651078570388,1994-10-31 13:00:00,29.8509583,33740.0,33740,0,1994-10-31 13:00:00,29.8509583,,
509,016096,ROXBY DOWNS (OLYMPIC DAM AERODROME)     ,-30.4869,136.8739,99.2,7.5228577,8.992831541218639,0.0300115326640154,1.7660156945518062,4.259790945926354,1998-09-06 09:30:00,29.999930416666665,312472.0,312472,577,1998-09-06 09:30:00,29.999930416666665,,0.009900990099009901
510,016097,ERNABELLA (PUKATJA)                     ,-26.2635,132.1771,703.2,6.9297357,6.530864197530864,0.021822719657131,1.6453472390082002,4.211716223944411,1997-08-11 10:30:00,29.999933316666667,298261.0,298261,187,1997-08-11 10:30:00,29.999933316666667,,0.009900990099009901
511,016098,TARCOOLA AERO                           ,-30.7051,134.5786,123.0,7.225655,8.148387096774194,0.0209367424324324,1.6549341067172634,4.366128566424188,1997-09-29 09:30:00,29.999932966666663,306018.0,306018,365,1997-09-29 09:30:00,29.999932966666666,,0.019801980198019802
512,017043,OODNADATTA AIRPORT                      ,-27.5553,135.4456,116.5,6.5099835,5.75,0.0089691782013525,1.3220532828434666,4.924146117302969,1995-03-05 10:30:00,29.999817316666668,338201.0,338201,60,1995-03-05 10:30:00,29.999817316666668,,0.019801980198019802
513,017110,LEIGH CREEK AIRPORT                     ,-30.5963,138.4219,258.8,7.4333596,15.15673289183223,0.0416715384553558,1.6863160325095194,4.408046581810198,1992-07-29 09:30:00,29.99994425,336634.0,336634,800,1992-07-29 09:30:00,29.99994425,,0.009900990099009901
514,017123,MOOMBA AIRPORT                          ,-28.0997,140.1956,37.8,7.9937577,8.278481012658228,0.0187056044441831,1.702379033199988,4.695639201885595,1995-10-19 11:30:00,29.557921216666667,348485.0,348486,353,1995-10-19 11:30:00,29.557921216666667,,0.019801980198019802
515,017126,MARREE AERO                             ,-29.6587,138.0684,50.0,6.9300995,8.24,0.0066950019533406,1.387275479891592,4.995474646352314,1998-10-10 09:30:00,29.99993015,296174.0,296174,113,1998-10-10 09:30:00,29.99993015,,0.009900990099009901
516,018012,CEDUNA AMO                              ,-32.1297,133.6976,15.3,7.64024,8.677685950413224,0.0184540124129035,1.4281852505044466,5.349614267277117,1992-04-14 09:30:00,29.97859156666667,460343.0,460343,322,1992-04-14 09:30:00,29.97859156666667,,0.009900990099009901
